OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00049247,E01009734,283,1,5,2,3,2,2,3,1,3,4,1,3,0,1,2,2,5,2,4,0,4,1,2,0,6,5,6,4,3,4,3,1,3,2,4,1,8,3,0,1,2,5,1,2,2,1,4,3,4,1,4,7,1,5,1,3,1,5,3,2,1,4,5,3,2,4,6,5,10,8,1,1,8,5,2,7,4,1,3,3,2,3,2,1,2,3,5,7,5,1,5
E00049275,E01009734,377,1,3,2,3,0,2,7,2,3,7,4,2,12,4,2,5,6,5,5,4,1,1,3,4,10,9,10,6,4,3,4,1,6,8,1,1,3,1,9,3,7,6,7,5,6,3,6,9,4,8,4,2,2,4,9,9,3,4,3,6,9,8,7,6,5,3,10,4,5,2,5,4,6,4,5,3,1,3,2,1,2,0,1,2,2,0,0,1,0,0,2
E00049280,E01009734,339,2,2,6,2,8,7,6,0,6,2,5,6,1,5,4,4,1,5,4,4,3,6,6,5,5,6,4,3,3,3,6,2,4,4,3,4,1,6,5,4,4,4,6,3,2,6,2,4,4,4,2,6,12,3,5,3,4,7,4,4,4,3,0,1,1,5,4,5,4,2,5,7,3,1,1,3,1,2,1,1,1,3,2,4,4,5,2,5,3,2,2
E00049282,E01009734,305,4,2,11,4,2,5,2,3,3,4,6,5,4,2,4,4,5,6,5,3,1,1,4,9,12,6,3,4,3,4,0,3,4,4,4,3,7,3,2,3,4,9,4,6,2,1,4,2,3,4,7,5,5,5,2,2,4,1,4,2,2,5,5,3,3,1,2,3,2,2,2,1,1,4,2,1,1,5,1,2,1,0,3,1,2,3,0,2,1,2,2
E00049242,E01009735,364,3,5,2,5,7,3,0,3,4,1,4,4,3,4,3,3,2,2,8,3,4,2,3,5,3,13,3,8,10,5,1,4,2,4,1,4,4,2,5,3,4,6,3,2,3,7,1,12,7,9,6,6,8,6,10,10,4,5,6,4,5,6,6,6,5,2,7,6,5,5,4,2,8,3,2,1,1,2,0,1,3,0,2,1,3,1,0,2,0,1,0
E00049269,E01009735,400,9,7,5,8,7,6,4,6,6,2,5,3,4,4,6,2,3,6,5,0,1,2,3,3,1,8,3,8,13,8,3,4,8,7,6,10,11,15,8,4,2,7,5,1,4,3,4,7,9,3,7,7,6,3,3,2,5,4,5,2,2,3,4,6,3,2,3,4,3,3,7,5,3,1,3,4,2,1,2,1,5,7,1,2,3,0,1,0,0,3,3
E00049270,E01009735,253,4,2,2,1,3,1,2,2,0,1,6,2,3,2,1,1,1,2,2,2,2,3,5,3,1,4,3,1,2,4,3,3,4,0,3,4,4,3,0,3,2,5,1,1,2,4,3,2,2,7,3,4,4,4,4,4,3,6,6,5,7,4,4,4,4,3,1,4,4,3,4,7,0,4,1,4,7,3,4,0,3,2,1,2,3,0,2,0,0,1,0
E00049272,E01009735,282,1,1,6,0,1,4,1,1,3,3,2,1,8,2,3,8,3,3,2,0,2,4,2,4,2,5,1,3,7,5,4,3,1,3,1,1,4,2,2,0,10,1,2,2,6,2,3,2,4,7,6,5,5,7,3,5,3,3,2,5,6,8,3,9,2,4,4,3,3,2,6,2,8,6,8,3,3,4,1,1,0,0,1,0,1,0,0,0,0,0,2
E00049273,E01009735,307,3,2,6,3,1,6,2,2,0,1,4,1,8,4,3,5,6,3,5,5,1,1,3,4,4,2,11,1,6,6,4,5,6,5,7,4,8,3,4,5,3,2,4,4,4,1,4,4,6,2,6,7,4,7,5,1,2,1,3,1,3,8,5,1,7,3,2,1,4,4,2,3,7,2,4,4,2,1,0,2,0,2,0,1,0,0,1,2,0,1,4
E00049243,E01009736,320,3,5,4,3,1,2,3,0,4,5,7,2,5,4,3,7,0,2,3,2,3,4,4,6,4,2,4,3,4,6,6,6,6,7,2,6,7,5,9,5,7,4,3,2,2,2,7,4,8,13,3,9,1,7,4,4,6,5,0,1,3,0,5,4,6,4,4,4,4,2,2,5,2,2,4,2,1,3,2,0,1,0,1,0,0,1,0,0,0,0,2
E00049271,E01009736,284,2,3,3,1,1,3,6,0,1,3,5,5,1,0,7,2,1,10,3,4,1,1,1,6,0,2,1,1,1,3,3,1,2,9,3,2,6,0,4,2,3,3,4,3,2,2,8,2,4,8,2,5,1,2,4,5,2,3,6,3,2,1,0,3,6,7,6,4,3,5,5,6,8,1,4,8,6,3,6,0,3,1,3,0,2,1,0,1,3,1,3
E00049276,E01009736,274,1,3,5,3,8,3,2,7,3,3,0,4,2,3,6,4,3,5,5,4,1,1,2,1,7,1,3,4,4,2,0,4,3,7,7,1,5,2,4,4,3,3,4,3,5,3,4,4,5,0,11,2,4,1,1,2,1,4,2,4,5,3,3,1,1,2,4,1,3,1,0,2,6,4,1,6,8,4,1,3,2,4,1,2,1,0,0,1,0,1,0
E00049278,E01009736,221,0,1,1,1,1,0,0,2,4,4,0,1,3,1,2,0,3,0,0,2,1,0,2,0,1,1,3,2,0,2,3,2,0,1,0,5,1,4,0,1,2,2,1,1,0,1,0,3,2,4,5,1,5,2,4,3,3,1,5,4,2,2,2,1,4,2,2,3,4,5,3,8,8,9,7,7,8,5,2,5,3,5,5,7,1,1,1,0,2,2,1
E00049279,E01009736,336,2,5,3,4,1,7,6,7,5,8,7,5,3,6,5,7,1,7,0,0,5,2,2,1,3,5,2,0,2,4,2,1,1,3,1,6,7,4,4,7,7,2,2,4,3,6,4,5,2,6,1,5,3,6,1,5,5,7,6,3,6,4,5,4,4,5,2,6,6,0,8,8,11,2,3,1,4,0,2,2,1,2,1,2,3,1,2,1,0,0,6
E00049245,E01009737,291,3,7,4,1,6,1,1,3,2,1,4,2,1,6,3,1,3,2,1,2,4,3,4,4,3,2,3,9,6,7,9,7,2,6,1,3,6,3,3,5,2,1,2,0,1,0,1,7,9,5,1,2,7,4,4,4,5,5,3,0,5,5,2,4,1,3,0,4,0,5,0,3,0,4,2,1,8,5,5,1,3,1,4,4,2,0,0,5,3,1,3
E00049249,E01009737,277,4,5,1,3,2,0,1,4,0,2,0,4,1,3,0,6,2,1,4,2,8,3,1,5,6,0,2,2,3,6,0,4,2,1,5,0,4,3,1,3,2,3,3,3,3,8,4,3,3,4,3,3,3,6,6,9,7,6,8,6,2,0,3,2,3,3,5,2,1,8,4,2,7,2,1,4,4,2,2,2,3,2,0,4,1,2,0,0,3,3,3
E00049274,E01009737,331,2,1,3,1,0,1,3,3,2,3,2,3,4,3,1,5,1,4,2,5,1,2,6,5,1,6,5,7,4,3,3,1,6,1,6,4,5,3,2,0,0,2,1,4,2,4,3,4,8,4,8,2,3,5,3,6,6,10,2,10,6,4,5,6,1,5,8,8,5,7,5,7,13,4,2,9,8,3,6,0,2,0,0,2,1,2,0,0,5,0,0
E00049277,E01009737,257,0,1,1,3,4,0,1,3,4,0,3,1,0,5,1,2,3,4,0,3,1,2,1,1,0,1,2,4,2,0,1,3,6,2,7,0,4,3,2,2,2,4,2,6,3,1,4,2,6,4,3,3,1,5,3,3,1,3,4,3,0,1,9,1,1,7,4,4,8,3,4,8,9,7,6,3,4,3,0,3,5,2,1,3,4,4,4,0,1,0,2
E00049281,E01009737,340,3,3,2,5,3,5,5,2,3,3,2,7,4,4,3,10,4,1,4,3,2,5,7,3,4,6,8,2,3,3,5,6,4,5,5,2,5,6,4,6,3,3,5,7,5,5,7,3,4,6,4,4,10,3,12,9,2,3,5,2,2,6,1,1,1,4,3,5,5,3,5,1,5,6,1,4,3,3,1,2,4,1,1,0,0,0,0,0,0,2,1
E00049246,E01009738,271,0,3,2,6,0,1,4,5,4,2,3,6,7,7,3,5,4,4,0,0,1,2,1,2,4,1,5,4,3,1,3,0,3,4,2,2,1,2,4,6,3,1,5,3,4,4,3,5,5,3,6,8,2,6,0,4,3,3,0,2,3,1,1,1,0,3,2,2,2,8,5,8,4,4,2,2,2,4,2,4,5,2,5,3,1,1,2,2,2,0,1
E00049248,E01009738,307,2,2,3,3,2,2,3,5,9,3,6,5,5,11,3,3,5,3,5,1,2,3,2,4,3,2,6,4,5,3,1,3,0,7,5,6,9,3,7,1,8,4,1,7,6,2,5,4,3,7,3,5,3,1,4,5,5,4,1,2,4,2,3,4,1,3,3,4,2,3,6,3,3,2,4,6,0,1,2,0,3,4,1,2,2,1,0,0,0,0,1
E00049251,E01009738,370,6,7,8,8,8,5,4,9,3,6,9,7,6,5,4,5,4,5,1,5,3,1,6,0,4,11,7,0,8,5,12,4,7,3,4,4,4,5,10,2,6,9,7,3,2,6,4,3,4,3,8,2,7,2,4,2,5,6,9,7,7,2,3,1,5,3,3,1,1,1,5,3,5,2,2,0,0,1,1,0,3,0,1,0,2,1,0,1,0,0,2
E00049254,E01009738,352,2,4,4,9,7,4,4,8,4,9,6,6,8,9,8,3,8,1,4,0,3,3,5,6,5,6,4,6,2,5,8,4,8,6,4,0,4,3,6,6,6,1,4,6,5,5,10,4,3,7,1,3,8,3,0,4,4,4,7,1,3,3,1,4,1,1,6,5,6,4,1,3,2,1,2,4,2,0,1,2,0,1,0,0,2,1,3,0,0,0,5
E00049261,E01009738,448,6,7,6,13,5,7,8,6,8,9,10,12,11,14,12,5,4,9,8,3,5,1,3,4,6,11,2,8,6,5,4,4,8,10,10,6,5,2,7,4,5,6,9,4,6,1,4,5,1,3,10,3,8,5,4,8,5,4,3,4,5,4,6,3,4,1,3,3,1,4,2,1,6,2,3,3,0,1,1,3,2,2,3,2,1,0,2,1,2,2,3
E00049250,E01009739,261,1,1,3,0,4,2,2,0,1,4,1,1,0,2,4,4,1,2,4,1,1,6,0,4,3,7,3,6,1,4,3,3,3,3,3,4,3,6,0,3,5,5,2,2,2,5,5,2,2,9,4,2,5,5,6,5,2,4,2,5,8,3,1,1,1,3,2,4,0,3,3,4,3,1,5,4,6,1,0,3,3,3,1,4,0,2,1,2,4,1,1
E00049252,E01009739,324,7,4,5,7,7,6,7,9,6,3,5,8,5,3,4,5,6,1,4,0,4,4,2,2,7,6,7,3,7,11,4,5,4,2,2,4,4,4,4,5,4,3,1,4,3,1,5,3,8,7,4,3,5,3,5,1,2,2,5,2,2,1,6,4,5,3,2,5,2,2,3,3,1,3,1,1,3,1,0,0,1,4,1,1,0,1,2,0,0,0,2
E00049255,E01009739,304,0,2,0,1,2,5,0,2,5,5,0,4,6,6,6,2,9,7,7,3,6,1,8,5,2,3,1,5,3,6,1,5,4,3,2,7,3,4,1,5,2,4,5,6,5,7,6,4,8,7,7,7,8,1,3,3,4,2,3,2,2,3,4,2,0,3,3,2,3,3,3,4,4,7,5,3,2,0,0,0,1,3,0,2,1,0,0,0,0,1,2
E00049256,E01009739,345,3,7,4,4,4,5,6,4,2,4,5,7,5,9,5,6,9,5,2,1,3,5,3,3,1,3,0,3,9,2,2,4,3,3,6,4,3,6,6,6,5,6,2,6,7,6,6,6,9,4,7,3,5,3,3,2,3,5,5,1,3,2,1,5,2,3,9,1,2,2,0,2,5,3,3,2,3,3,1,5,5,2,5,3,3,2,0,0,0,0,2
E00049258,E01009739,302,1,2,1,5,5,5,3,7,5,6,3,4,7,4,3,9,5,4,5,4,1,3,2,1,4,2,8,5,3,6,4,4,2,3,3,4,3,3,0,4,2,4,5,5,2,6,7,4,10,6,2,4,3,4,6,4,2,4,4,4,1,5,2,2,0,3,3,0,3,0,2,0,0,7,8,7,2,1,3,1,1,2,2,0,1,4,0,1,0,0,0
E00049283,E01009740,431,10,11,8,13,4,4,7,12,8,5,4,6,4,5,3,9,8,3,1,4,4,2,6,4,6,5,12,10,10,16,3,6,8,8,7,6,9,5,7,6,10,6,5,3,5,4,5,7,6,6,4,10,4,2,7,4,7,10,4,4,7,4,1,0,3,2,5,3,3,0,1,3,1,2,1,1,2,1,2,4,1,1,0,0,1,0,0,0,0,0,0
E00049296,E01009740,397,7,7,10,8,4,15,8,8,7,8,12,11,4,9,3,12,4,12,7,7,4,4,8,9,7,7,3,6,2,6,10,13,8,2,3,4,6,6,9,3,5,3,8,5,6,2,4,3,4,5,2,4,3,5,4,3,4,5,2,3,2,3,2,0,1,2,3,0,1,6,1,2,1,1,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
E00049297,E01009740,229,3,12,6,3,3,2,0,2,2,3,1,2,2,3,1,0,1,2,2,1,2,1,1,6,3,12,6,3,8,11,6,6,2,2,5,6,7,4,2,6,7,2,5,6,2,1,3,4,6,4,4,3,1,2,1,0,2,3,2,1,2,1,1,3,1,1,1,2,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1
E00049303,E01009740,413,7,16,6,6,1,5,8,9,4,7,5,6,4,9,5,5,5,6,7,3,5,3,3,5,4,9,6,7,12,3,5,7,5,3,10,6,6,5,5,8,3,7,6,6,5,10,4,2,8,2,11,7,3,4,4,2,5,6,6,6,6,7,5,4,4,2,3,4,3,3,2,3,1,3,3,2,0,1,2,1,1,1,1,0,0,0,0,2,0,0,1
E00049309,E01009740,681,13,15,22,11,5,11,7,11,6,7,3,8,6,13,9,14,8,11,12,9,13,2,12,10,15,17,11,16,19,15,13,9,20,7,9,8,7,7,10,6,12,6,10,7,5,3,12,8,15,6,9,7,5,9,9,6,5,8,5,7,4,4,9,10,5,11,5,3,6,3,3,1,8,2,3,2,4,0,2,3,2,0,0,2,1,3,1,0,1,1,1
E00049288,E01009741,218,2,4,2,2,2,1,2,2,3,3,0,0,1,0,0,2,0,0,2,0,4,0,0,3,2,6,1,4,3,4,2,4,5,1,3,3,1,5,2,3,3,3,3,2,2,6,3,4,3,3,5,5,5,4,3,6,5,5,0,3,3,2,4,4,2,1,2,1,3,2,2,1,2,3,1,2,8,2,1,4,0,3,2,2,1,0,1,0,1,0,1
E00049295,E01009741,273,8,15,7,4,4,4,3,3,9,2,3,5,4,0,2,1,0,2,1,6,5,3,9,10,6,10,4,4,5,7,3,7,2,2,6,4,2,6,3,1,3,4,3,4,4,5,1,6,3,5,1,5,3,2,0,2,0,2,2,1,2,1,2,1,0,4,2,0,1,5,0,1,2,0,2,2,2,2,0,1,0,0,0,3,1,0,0,0,1,0,0
E00049299,E01009741,214,3,6,2,3,0,5,2,3,1,1,2,0,1,1,1,2,0,4,0,0,3,0,0,8,2,7,5,10,6,5,8,11,9,13,11,2,5,3,3,4,2,5,4,5,2,6,3,2,1,2,1,3,1,1,4,4,2,0,1,0,1,2,1,0,1,2,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00049300,E01009741,219,2,4,3,10,1,3,4,3,2,5,1,0,2,0,1,3,1,0,0,3,7,3,2,5,10,7,1,12,12,10,5,6,6,5,2,2,6,6,4,3,4,4,3,0,4,0,4,1,2,5,0,0,2,2,4,7,3,0,0,1,0,2,2,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
E00049302,E01009741,471,2,4,6,5,5,10,5,4,5,4,5,7,10,5,6,2,14,10,3,7,6,11,6,12,8,10,6,11,5,6,4,2,10,3,7,5,10,5,2,5,6,8,7,4,2,4,1,8,13,6,8,6,8,4,9,8,7,3,6,4,5,3,4,7,5,5,5,3,3,3,3,5,2,1,5,5,6,4,4,3,1,1,4,4,0,1,1,1,0,0,2
E00049304,E01009741,280,7,5,7,5,10,4,7,5,5,6,4,4,6,2,2,4,3,2,1,1,2,5,3,2,7,5,5,8,3,11,4,4,4,9,6,4,4,3,2,0,6,4,5,1,1,4,1,4,5,9,1,4,0,0,4,5,2,3,3,2,2,3,2,0,1,1,3,4,0,1,1,2,1,1,0,1,1,1,2,0,2,1,2,0,0,0,0,1,0,1,1
E00171357,E01009741,377,3,7,0,3,6,3,5,3,7,6,4,0,6,7,3,6,1,11,8,3,3,8,3,10,3,9,5,3,10,2,6,2,4,7,6,6,2,9,3,8,6,7,2,4,11,5,2,2,6,1,6,8,7,3,8,6,7,1,3,3,0,2,2,4,4,5,3,2,2,6,5,2,4,2,0,3,3,1,1,5,1,10,1,5,2,0,0,0,0,1,2
E00171358,E01009741,274,6,5,8,3,5,3,1,10,3,6,4,2,2,3,3,1,0,6,0,2,0,2,3,1,11,2,10,11,11,15,3,10,11,4,4,6,4,5,4,3,4,8,3,4,5,2,5,6,2,1,2,1,1,4,2,3,2,3,2,1,0,1,1,0,0,1,0,2,3,2,1,2,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0
E00049291,E01009742,339,7,4,4,8,10,8,4,6,7,8,4,7,3,7,3,6,5,4,2,6,4,7,7,0,5,3,6,4,6,4,6,6,7,2,4,3,4,6,3,8,2,2,0,2,1,3,2,8,3,8,5,2,3,3,4,3,1,8,1,1,7,3,1,3,3,2,3,5,1,3,0,0,4,3,2,8,1,0,4,2,3,1,0,0,0,3,0,4,1,1,1
E00049298,E01009742,310,7,2,4,3,1,5,4,3,3,4,4,3,6,4,3,5,7,5,5,6,6,6,3,2,3,8,6,5,3,4,4,8,6,4,3,5,3,2,3,4,4,2,2,4,6,6,4,3,5,5,6,2,5,6,5,2,1,1,2,2,4,5,3,5,4,1,6,1,4,0,4,2,3,3,4,1,1,3,1,2,0,0,2,0,0,0,0,0,2,0,4
E00049307,E01009742,360,3,9,4,6,4,2,9,1,4,5,7,5,7,5,4,8,8,3,2,3,4,7,2,8,6,6,5,6,6,2,5,6,9,8,5,3,3,4,7,2,4,3,3,4,1,5,5,5,5,4,5,7,5,4,3,4,4,7,3,6,3,6,3,5,5,4,1,5,3,4,4,5,2,2,2,1,2,3,1,2,1,1,0,2,0,0,0,0,0,1,2
E00049308,E01009742,338,5,3,8,10,3,11,10,4,7,8,5,9,11,7,2,6,4,5,6,1,5,2,2,4,2,3,2,4,4,8,2,5,11,4,9,3,5,6,3,5,5,2,0,1,3,1,5,2,4,5,5,1,7,0,6,3,4,2,4,3,1,5,1,2,1,5,3,3,4,0,2,3,2,0,5,3,0,2,1,2,0,1,0,0,1,0,1,1,1,2,9
E00049311,E01009742,286,3,5,7,3,1,7,4,2,2,2,3,7,1,0,8,6,4,3,4,0,4,5,6,3,2,2,4,2,1,3,4,4,1,3,7,2,4,2,5,3,3,2,1,3,3,4,3,4,11,6,4,5,4,4,4,2,1,1,6,3,2,1,3,2,3,4,5,1,5,3,5,1,6,4,2,3,1,1,3,1,5,2,2,0,2,0,2,1,1,0,2
E00049287,E01009743,349,2,4,4,3,5,3,6,5,10,3,4,5,8,8,13,11,4,4,7,6,6,6,5,5,7,4,2,2,2,6,6,5,7,5,6,7,4,3,3,5,3,3,3,4,6,4,3,6,8,7,4,7,5,6,4,1,2,4,3,4,0,1,2,5,2,3,3,3,6,3,0,2,2,1,1,3,2,0,0,1,3,2,4,0,1,0,0,0,0,0,1
E00049290,E01009743,349,4,6,4,2,4,12,8,10,12,2,7,12,9,8,7,5,1,5,2,0,2,2,6,7,7,7,4,4,3,9,7,5,8,11,4,5,6,7,2,4,0,2,2,3,5,6,3,6,2,6,4,4,8,6,1,6,2,4,6,0,1,3,1,1,0,2,4,1,4,1,3,2,0,2,2,2,1,1,3,2,1,1,1,0,1,2,0,0,1,0,0
E00049292,E01009743,288,5,2,7,6,6,6,3,5,6,7,3,2,2,3,7,1,3,5,1,4,3,5,5,2,7,4,3,5,7,5,5,5,2,4,5,1,1,3,4,1,6,1,1,3,2,0,4,5,5,7,5,4,6,6,6,4,2,2,1,0,3,0,3,2,5,3,5,0,3,3,0,2,1,0,7,4,2,1,1,1,1,2,0,0,3,1,1,0,1,1,1
E00049293,E01009743,406,6,9,3,6,7,5,5,10,12,6,11,7,6,11,12,5,4,9,6,3,3,4,2,10,4,4,6,9,4,5,6,15,5,7,9,5,5,6,5,8,4,5,2,2,4,2,3,7,8,3,5,9,2,8,2,9,0,7,0,3,4,1,4,3,0,2,0,0,4,3,2,5,1,2,1,3,3,3,2,3,2,0,0,1,3,1,0,0,0,0,3
E00049294,E01009743,274,4,4,2,5,6,6,4,6,6,2,5,7,1,3,8,3,5,3,4,3,2,2,2,3,3,2,7,7,6,6,3,8,3,3,3,3,4,3,4,4,1,4,5,2,4,2,3,7,3,2,3,1,2,3,5,3,3,5,1,2,1,4,1,1,2,4,3,5,2,3,3,2,2,0,0,0,0,0,0,1,1,2,0,3,0,0,0,2,2,1,3
E00049317,E01009743,236,2,3,4,2,5,5,2,1,3,2,3,0,5,2,2,1,0,1,0,1,2,2,2,3,3,7,5,2,3,3,4,2,2,5,2,1,4,1,3,1,1,4,4,3,2,5,3,4,2,2,3,4,5,4,6,6,6,3,5,3,4,2,3,2,1,2,4,4,4,3,1,2,2,4,4,2,3,1,1,1,1,0,0,2,1,4,2,0,0,0,0
E00049284,E01009744,324,5,8,4,4,2,2,5,3,2,4,2,1,3,0,1,4,2,4,3,2,4,6,7,2,2,3,7,6,5,1,7,8,6,5,3,7,3,5,1,2,2,3,3,4,2,3,2,4,3,7,7,2,7,4,8,6,6,8,6,4,2,2,3,2,6,5,6,2,7,5,2,3,5,6,4,2,1,4,2,1,2,3,1,1,2,0,1,1,0,0,1
E00049285,E01009744,349,2,5,5,1,4,3,4,3,2,2,4,1,5,5,3,3,4,5,7,2,4,8,3,4,4,11,13,3,12,8,5,10,7,5,8,3,14,3,3,9,6,3,5,2,3,2,9,7,2,3,8,6,3,1,4,6,4,7,0,5,1,5,4,0,3,1,0,3,3,2,0,1,5,3,3,3,3,4,2,2,4,2,0,0,0,0,1,0,0,1,0
E00049286,E01009744,727,14,27,18,10,20,11,11,6,9,3,14,12,4,10,10,5,3,6,8,4,8,7,9,18,14,12,11,8,19,14,13,17,16,19,14,10,12,13,9,7,4,8,4,6,8,11,5,10,9,11,6,10,10,15,6,9,8,10,7,7,3,5,6,6,6,8,2,7,7,2,6,6,2,5,5,3,5,4,3,6,2,2,0,2,2,1,0,0,0,1,1
E00049289,E01009744,251,2,1,4,8,2,4,2,8,8,3,5,3,3,4,2,0,2,2,3,4,0,2,3,4,4,4,5,7,3,3,14,8,8,6,5,2,2,5,6,3,2,3,1,4,2,1,1,3,4,1,5,2,9,3,4,2,6,2,0,2,1,4,0,1,2,0,1,2,2,2,1,1,0,1,3,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,2
E00049301,E01009744,248,2,5,1,0,4,1,2,1,7,4,4,1,5,1,6,1,1,1,2,5,4,6,2,4,9,7,6,8,7,6,3,4,1,4,7,1,3,3,1,3,2,2,5,6,3,2,2,2,5,4,6,6,1,1,2,4,5,4,2,5,2,4,3,2,2,1,2,1,1,1,4,0,0,0,0,0,2,0,3,1,0,0,1,1,0,1,0,1,0,0,3
E00049305,E01009744,242,5,0,3,0,4,2,2,2,0,1,0,4,1,1,7,6,6,4,4,1,5,2,3,2,2,7,3,6,4,5,3,3,2,5,1,5,3,3,6,6,2,4,3,3,1,1,2,3,9,5,2,1,9,2,8,6,2,3,2,5,3,2,3,1,1,4,0,1,0,2,3,2,2,1,0,3,0,2,2,3,0,1,0,1,0,2,0,1,0,0,0
E00049306,E01009745,302,4,2,3,2,2,1,2,4,3,4,1,1,5,6,2,3,3,1,2,1,4,3,3,2,3,5,6,6,3,3,2,7,8,4,3,2,2,3,6,4,6,2,6,5,2,8,5,4,3,3,5,2,8,3,7,3,7,8,3,8,6,6,3,4,2,1,3,6,4,2,3,8,2,1,2,7,1,2,0,1,1,1,1,0,0,2,1,1,1,0,1
E00049312,E01009745,256,0,8,2,4,5,5,0,2,1,2,2,1,4,3,2,0,3,0,2,2,2,4,2,6,3,2,5,5,6,5,8,5,5,3,3,2,1,2,1,6,1,2,5,1,3,2,1,3,6,6,6,5,6,3,5,5,2,1,1,1,4,5,3,5,1,0,2,0,3,3,4,2,4,4,2,4,4,3,1,0,1,2,1,0,0,0,4,2,1,0,2
E00049313,E01009745,304,3,3,7,4,4,7,5,3,6,6,7,4,3,2,5,1,0,2,1,2,1,0,4,2,2,5,4,3,2,3,3,4,6,7,3,6,6,3,4,3,2,1,4,4,8,5,2,6,0,3,3,3,8,3,3,5,2,7,4,2,6,3,0,6,3,4,1,3,4,6,3,2,6,4,3,1,3,1,4,1,0,0,3,1,3,1,3,3,1,3,1
E00049314,E01009745,282,5,0,5,6,1,3,3,4,5,1,0,7,1,5,4,3,4,2,3,0,2,2,3,3,1,2,3,6,6,4,3,5,4,2,4,5,6,4,6,6,3,2,4,5,1,1,8,2,2,8,4,5,4,5,4,6,0,5,2,5,3,2,3,1,6,5,2,8,3,5,2,3,4,3,1,2,3,1,0,1,1,2,2,1,0,0,1,1,0,1,0
E00049315,E01009745,284,2,3,1,4,5,2,4,3,2,2,3,2,3,3,3,3,1,6,3,2,2,3,3,7,3,2,5,3,3,1,2,3,4,4,3,2,2,1,3,2,3,6,4,5,3,4,4,6,5,6,7,5,6,5,2,5,6,5,2,3,2,1,7,5,3,3,4,6,4,1,4,1,1,0,3,5,0,3,1,1,1,2,3,2,0,2,2,2,3,2,3
E00049316,E01009745,238,2,1,3,2,3,5,3,3,1,5,2,1,0,3,1,2,1,1,1,0,0,3,1,1,1,3,3,0,0,3,0,4,4,5,3,2,4,2,2,2,5,1,1,3,2,1,8,5,2,5,0,5,3,3,1,2,4,3,4,1,2,2,2,4,2,3,4,5,11,10,2,6,1,6,4,2,1,4,0,3,4,5,2,2,4,0,1,1,2,1,0
E00049353,E01009746,215,1,1,1,1,2,3,0,1,1,0,1,0,0,2,2,1,1,0,2,1,0,0,2,2,0,4,3,1,3,2,4,3,3,2,4,3,2,1,1,4,5,1,2,0,2,2,3,2,3,2,2,4,0,5,4,4,1,4,2,5,6,3,3,5,4,3,5,6,2,1,4,7,6,0,4,6,7,3,3,0,0,5,1,2,1,0,4,0,1,1,4
E00049355,E01009746,235,4,3,2,1,3,1,2,3,5,7,2,4,0,2,0,1,1,3,2,3,1,3,1,0,4,5,3,3,1,6,2,2,2,2,2,5,3,6,5,3,3,2,2,3,2,4,5,0,1,1,2,7,1,2,3,3,3,3,1,0,3,1,3,1,3,2,1,2,4,3,4,1,5,4,4,1,1,4,1,1,2,3,3,4,6,2,0,4,1,0,5
E00049356,E01009746,368,7,6,5,5,7,5,3,9,7,6,6,7,5,8,3,4,4,6,4,4,4,8,8,7,7,9,7,7,11,5,4,3,6,4,3,3,5,5,4,4,3,4,1,3,4,8,5,3,5,6,7,5,5,3,7,8,0,5,6,4,3,2,2,4,3,3,0,2,5,2,2,4,3,1,0,4,2,1,1,0,1,2,0,0,1,0,1,0,1,0,1
E00049358,E01009746,438,14,6,7,12,3,8,16,6,15,15,7,11,10,8,4,6,2,6,3,1,1,0,7,2,2,6,7,13,7,11,5,4,6,9,16,9,5,12,6,6,9,5,6,4,5,6,7,2,5,0,6,3,3,1,1,3,2,2,0,8,3,3,2,6,0,7,1,6,3,3,1,0,8,1,2,0,3,0,1,1,5,1,0,0,2,1,0,3,1,0,2
E00049360,E01009746,511,3,4,4,6,5,2,8,11,4,9,8,3,8,6,3,10,3,6,5,3,5,8,10,8,4,13,12,16,8,18,5,5,7,11,9,6,4,9,7,6,9,5,4,3,6,5,6,9,11,4,8,7,7,4,6,10,4,3,6,5,7,1,3,3,6,0,3,4,2,3,3,4,3,2,3,2,2,1,4,2,1,4,6,1,5,3,1,4,3,3,18
E00049319,E01009747,243,8,6,4,1,2,1,3,6,2,6,0,1,2,0,2,0,1,1,2,2,4,6,1,2,5,6,17,9,9,3,6,5,4,6,2,2,3,2,2,1,1,1,2,4,5,7,4,3,5,7,8,3,7,2,6,5,5,1,3,3,0,2,1,0,1,1,2,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0
